trial,model_id,model_role,model_kind,target,probability_no_go,probability_attention_lapse,canonical_label,canonical_attention_lapse_label,canonical_slow_go_rt,canonical_omission_error,canonical_commission_error,canonical_composite_lapse
145,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
145,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601018819439785,0,0,0,0,0,0
145,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5156255540278777,0,0,0,0,0,0
146,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
146,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.25510638705839916,0,0,0,0,0,0
146,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
146,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601023708631964,0,0,0,0,0,0
146,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.4980658929405677,0,0,0,0,0,0
147,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,7.97046182593164e-286,0,0,0,0,0,0
147,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.2937733611107769,0,0,0,0,0,0
147,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
147,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010289170280816,0,0,0,0,0,0
147,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.4817033308985318,0,0,0,0,0,0
148,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
148,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.15206523953273998,0,0,0,0,0,0
148,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
148,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601022061759994,0,0,0,0,0,0
148,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.4643660278003541,0,0,0,0,0,0
149,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,7.448426800316421e-115,0,0,0,0,0,0
149,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.19858430512918737,0,0,0,0,0,0
149,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
149,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601022970580514,0,0,0,0,0,0
149,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.4945277177035325,0,0,0,0,0,0
150,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
150,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.053918196170622566,0,0,0,0,0,0
150,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
150,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010303455037843,0,0,0,0,0,0
150,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5078379577363958,0,0,0,0,0,0
151,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,0.0,0,1,1,0,0,1
151,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.0373622576989994,0,1,1,0,0,1
151,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,1,1,0,0,1
151,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601036499390648,0,1,1,0,0,1
151,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.49699367433840597,0,1,1,0,0,1
152,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.5944515796108734e-113,0,0,0,0,0,0
152,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.17481696995725296,0,0,0,0,0,0
152,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
152,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.460103456739761,0,0,0,0,0,0
152,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.510244076649559,0,0,0,0,0,0
153,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,9.178886868017903e-188,0,0,0,0,0,0
153,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.03368663015685719,0,0,0,0,0,0
153,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
153,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601029456792073,0,0,0,0,0,0
153,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5010740805659566,0,0,0,0,0,0
154,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,1,1,0,0,1
154,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.206692029185691,0,1,1,0,0,1
154,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,1,1,0,0,1
154,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010250067737113,0,1,1,0,0,1
154,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5217789353894036,0,1,1,0,0,1
155,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
155,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.14046287985443842,0,0,0,0,0,0
155,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
155,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601021149284027,0,0,0,0,0,0
155,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5500238645827803,0,0,0,0,0,0
156,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
156,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.06300170543871042,0,0,0,0,0,0
156,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
156,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601021280792232,0,0,0,0,0,0
156,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.4952755449145793,0,0,0,0,0,0
157,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
157,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.09435625829379168,0,0,0,0,0,0
157,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
157,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.460102077241141,0,0,0,0,0,0
157,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.4673538922046085,0,0,0,0,0,0
158,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,1,0,0,0,1,1
158,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.3427695254796603,1,0,0,0,1,1
158,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,1,1
158,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601023446959368,1,0,0,0,1,1
158,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.47630394480555127,1,0,0,0,1,1
159,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
159,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.29878227521870904,0,0,0,0,0,0
159,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
159,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601026924624825,0,0,0,0,0,0
159,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5073616632766076,0,0,0,0,0,0
160,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
160,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.10338319290101097,0,0,0,0,0,0
160,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
160,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601026671107621,0,0,0,0,0,0
160,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.501572874774339,0,0,0,0,0,0
