global_trial_index,phase,is_practice,stimulus_onset_monotonic,stimulus_onset_lsl,scheduled_response_window_close_monotonic,scheduled_response_window_close_lsl,response_window_close_monotonic,response_window_close_lsl,response_window_close_overshoot_seconds,scheduled_next_trial_onset_monotonic,actual_next_trial_onset_monotonic,actual_next_trial_onset_lsl,actual_trial_duration_seconds,actual_trial_duration_lsl_seconds,next_onset_schedule_drift_seconds,planned_break_after_trial,probe_after,timing_semantics_version,timing_finalization_status
34,support,0,1296657.0,1296657.1927638,1296658.6,1296658.7927638001,1296658.609,1296658.7954287,0.008999999845400453,1296658.6,1296658.656,1296658.8527161,1.6559999999590218,1.6599522999022156,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
35,support,0,1296658.656,1296658.8527161,1296660.256,1296660.4527161,1296660.265,1296660.4513597,0.008999999845400453,1296660.256,1296660.312,1296660.5123998,1.6559999999590218,1.6596836999524385,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
36,support,0,1296660.312,1296660.5123998,1296661.912,1296662.1123998,1296661.921,1296662.1082463,0.009000000078231096,1296661.912,1296661.984,1296662.1813903,1.672000000020489,1.6689905000384897,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
37,support,0,1296661.984,1296662.1813903,1296663.584,1296663.7813903,1296663.593,1296663.7812991,0.009000000078231096,1296663.584,1296663.671,1296663.8619751,1.6870000001508743,1.680584799963981,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
38,support,0,1296663.671,1296663.8619751,1296665.2710000002,1296665.4619751,1296665.281,1296665.467222,0.009999999776482582,1296665.2710000002,1296665.343,1296665.5437033,1.672000000020489,1.6817282000556588,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
39,support,0,1296665.343,1296665.5437033,1296666.9430000002,1296667.1437033,1296666.953,1296667.1384939,0.009999999776482582,1296666.9430000002,1296667.0,1296667.2003469,1.656999999890104,1.6566435999702662,0.05699999979697168,0,0,2,measured_from_next_stimulus_flip
40,support,0,1296667.0,1296667.2003469,1296668.6,1296668.8003469,1296668.609,1296668.7955203,0.008999999845400453,1296668.6,1296668.671,1296668.8632045,1.671000000089407,1.6628576000221074,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
41,support,0,1296668.671,1296668.8632045,1296670.2710000002,1296670.4632045,1296670.281,1296670.4680464,0.009999999776482582,1296670.2710000002,1296670.343,1296670.5441362,1.672000000020489,1.680931700160727,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
42,support,0,1296670.343,1296670.5441362,1296671.9430000002,1296672.1441362002,1296671.953,1296672.1389755,0.009999999776482582,1296671.9430000002,1296672.015,1296672.2091842,1.6719999997876585,1.6650479999370873,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
43,support,0,1296672.015,1296672.2091842,1296673.615,1296673.8091842001,1296673.625,1296673.8111285,0.010000000009313226,1296673.615,1296673.671,1296673.8681441,1.6560000001918525,1.6589599000290036,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
44,support,0,1296673.671,1296673.8681441,1296675.2710000002,1296675.4681441002,1296675.281,1296675.4684242,0.009999999776482582,1296675.2710000002,1296675.343,1296675.5333846,1.672000000020489,1.665240499889478,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
45,support,0,1296675.343,1296675.5333846,1296676.9430000002,1296677.1333846,1296676.953,1296677.1392336,0.009999999776482582,1296676.9430000002,1296677.015,1296677.2120016,1.6719999997876585,1.6786170001141727,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
46,support,0,1296677.015,1296677.2120016,1296678.615,1296678.8120016002,1296678.625,1296678.8111292,0.010000000009313226,1296678.615,1296678.703,1296678.8925662,1.6880000000819564,1.6805646000429988,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
47,support,0,1296678.703,1296678.8925662,1296680.303,1296680.4925662002,1296680.312,1296680.4991157,0.008999999845400453,1296680.303,1296680.39,1296680.5801765,1.6869999999180436,1.6876102997921407,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
48,support,0,1296680.39,1296680.5801765,1296681.99,1296682.1801765,1296682.0,1296682.185451,0.010000000009313226,1296681.99,1296682.062,1296682.2489095,1.672000000020489,1.6687330000568181,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
49,support,0,1296682.062,1296682.2489095,1296683.662,1296683.8489095,1296683.671,1296683.8590043,0.009000000078231096,1296683.662,1296683.734,1296683.9250294,1.672000000020489,1.6761199000757188,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
50,support,0,1296683.734,1296683.9250294,1296685.334,1296685.5250294001,1296685.343,1296685.5309084,0.009000000078231096,1296685.334,1296685.406,1296685.5927535,1.672000000020489,1.6677240999415517,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
51,support,0,1296685.406,1296685.5927535,1296687.006,1296687.1927535,1296687.015,1296687.2013144,0.008999999845400453,1296687.006,1296687.078,1296687.2685304,1.672000000020489,1.6757769000250846,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
52,support,0,1296687.078,1296687.2685304,1296688.678,1296688.8685304,1296688.687,1296688.8729207,0.008999999845400453,1296688.678,1296688.734,1296688.9334974,1.6559999999590218,1.6649670000188053,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
53,support,0,1296688.734,1296688.9334974,1296690.334,1296690.5334974,1296690.343,1296690.5306082,0.009000000078231096,1296690.334,1296690.39,1296690.5792154,1.6559999999590218,1.6457179998978972,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
54,support,0,1296690.39,1296690.5792154,1296691.99,1296692.1792154,1296692.0,1296692.1869251,0.010000000009313226,1296691.99,1296692.062,1296692.2619305,1.672000000020489,1.6827151000034064,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
55,support,0,1296692.062,1296692.2619305,1296693.662,1296693.8619305,1296693.671,1296693.8590347,0.009000000078231096,1296693.662,1296693.718,1296693.9187912,1.6560000001918525,1.6568607001099735,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
56,support,0,1296693.718,1296693.9187912,1296695.3180000002,1296695.5187912001,1296695.328,1296695.5139012,0.009999999776482582,1296695.3180000002,1296695.406,1296695.5924604,1.6879999998491257,1.673669199924916,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
57,support,0,1296695.406,1296695.5924604,1296697.006,1296697.1924604,1296697.015,1296697.203443,0.008999999845400453,1296697.006,1296697.093,1296697.2800074,1.6870000001508743,1.6875470001250505,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
58,support,0,1296697.093,1296697.2800074,1296698.6930000002,1296698.8800074002,1296698.703,1296698.8908998,0.009999999776482582,1296698.6930000002,1296698.765,1296698.9588254,1.6719999997876585,1.6788180000148714,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
59,support,0,1296698.765,1296698.9588254,1296700.365,1296700.5588254002,1296700.375,1296700.5618845,0.010000000009313226,1296700.365,1296700.437,1296700.624822,1.672000000020489,1.6659965999424458,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
60,support,0,1296700.437,1296700.624822,1296702.037,1296702.2248220001,1296702.046,1296702.2321143,0.009000000078231096,1296702.037,1296702.093,1296702.2920643,1.6560000001918525,1.667242299998179,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
61,support,0,1296702.093,1296702.2920643,1296703.6930000002,1296703.8920643001,1296703.703,1296703.8897143,0.009999999776482582,1296703.6930000002,1296703.765,1296703.9580396,1.6719999997876585,1.6659752998966724,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
62,support,0,1296703.765,1296703.9580396,1296705.365,1296705.5580396,1296705.375,1296705.5622587,0.010000000009313226,1296705.365,1296705.437,1296705.6256089,1.672000000020489,1.667569300159812,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
63,support,0,1296705.437,1296705.6256089,1296707.037,1296707.2256089002,1296707.046,1296707.2338324,0.009000000078231096,1296707.037,1296707.109,1296707.3084311,1.672000000020489,1.6828222000040114,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
64,support,0,1296707.109,1296707.3084311,1296708.709,1296708.9084311002,1296708.718,1296708.9049673,0.009000000078231096,1296708.709,1296708.781,1296708.9761745,1.672000000020489,1.667743399972096,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
65,support,0,1296708.781,1296708.9761745,1296710.381,1296710.5761745002,1296710.39,1296710.5770702,0.008999999845400453,1296710.381,1296710.453,1296710.6424774,1.672000000020489,1.6663028998300433,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
66,support,0,1296710.453,1296710.6424774,1296712.053,1296712.2424774,1296712.062,1296712.2478502,0.008999999845400453,1296712.053,1296712.125,1296712.3177368,1.672000000020489,1.6752594001591206,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
67,support,0,1296712.125,1296712.3177368,1296713.725,1296713.9177368002,1296713.734,1296713.9217783,0.008999999845400453,1296713.725,1296713.796,1296713.9924654,1.671000000089407,1.6747285998426378,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
68,support,0,1296713.796,1296713.9924654,1296715.3960000002,1296715.5924654,1296715.406,1296715.5923016,0.009999999776482582,1296715.3960000002,1296715.468,1296715.666527,1.672000000020489,1.6740616001188755,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
69,support,0,1296715.468,1296715.666527,1296717.0680000002,1296717.266527,1296717.078,1296717.2660253,0.009999999776482582,1296717.0680000002,1296717.14,1296717.3338866,1.6719999997876585,1.667359600076452,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
70,support,0,1296717.14,1296717.3338866,1296718.74,1296718.9338866002,1296718.75,1296718.9363637,0.010000000009313226,1296718.74,1296718.843,1296719.0414996,1.7030000002123415,1.7076129999477416,0.10300000011920929,0,0,2,measured_from_next_stimulus_flip
71,support,0,1296718.843,1296719.0414996,1296720.4430000002,1296720.6414996001,1296720.453,1296720.6395758,0.009999999776482582,1296720.4430000002,1296720.531,1296720.7198026,1.6879999998491257,1.6783030000515282,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
72,support,0,1296720.531,1296720.7198026,1296722.131,1296722.3198026002,1296722.14,1296722.3285584,0.008999999845400453,1296722.131,1296722.218,1296722.4176565,1.6870000001508743,1.6978538997936994,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
73,support,0,1296722.218,1296722.4176565,1296723.8180000002,1296724.0176565,1296723.828,1296724.0139129,0.009999999776482582,1296723.8180000002,1296723.89,1296724.0822106,1.6719999997876585,1.6645541000179946,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
74,support,0,1296723.89,1296724.0822106,1296725.49,1296725.6822106,1296725.5,1296725.6867937,0.010000000009313226,1296725.49,1296725.578,1296725.7786565,1.6880000000819564,1.696445900015533,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
75,support,0,1296725.578,1296725.7786565,1296727.178,1296727.3786565,1296727.187,1296727.3729164,0.008999999845400453,1296727.178,1296727.281,1296727.4757256,1.702999999979511,1.6970691001042724,0.10299999988637865,0,0,2,measured_from_next_stimulus_flip
76,support,0,1296727.281,1296727.4757256,1296728.881,1296729.0757256001,1296728.89,1296729.0773697,0.008999999845400453,1296728.881,1296728.968,1296729.1686124,1.6870000001508743,1.6928868000395596,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
77,support,0,1296728.968,1296729.1686124,1296730.5680000002,1296730.7686124002,1296730.578,1296730.7655557,0.009999999776482582,1296730.5680000002,1296730.671,1296730.8590265,1.702999999979511,1.6904140999540687,0.10299999988637865,0,0,2,measured_from_next_stimulus_flip
78,support,0,1296730.671,1296730.8590265,1296732.2710000002,1296732.4590265001,1296732.281,1296732.4689656,0.009999999776482582,1296732.2710000002,1296732.359,1296732.5590458,1.6879999998491257,1.7000192999839783,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
79,support,0,1296732.359,1296732.5590458,1296733.959,1296734.1590458,1296733.968,1296734.1560829,0.009000000078231096,1296733.959,1296734.046,1296734.235404,1.6870000001508743,1.676358199911192,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
80,support,0,1296734.046,1296734.235404,1296735.6460000002,1296735.835404,1296735.656,1296735.8426417,0.009999999776482582,1296735.6460000002,1296735.734,1296735.9285819,1.6879999998491257,1.6931779000442475,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
81,support,0,1296735.734,1296735.9285819,1296737.334,1296737.5285819,1296737.343,1296737.5305667,0.009000000078231096,1296737.334,1296737.421,1296737.6225757,1.6870000001508743,1.6939938000869006,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
82,support,0,1296737.421,1296737.6225757,1296739.0210000002,1296739.2225757001,1296739.031,1296739.216932,0.009999999776482582,1296739.0210000002,1296739.109,1296739.3000465,1.6879999998491257,1.6774708000011742,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
83,support,0,1296739.109,1296739.3000465,1296740.709,1296740.9000465001,1296740.718,1296740.9068885,0.009000000078231096,1296740.709,1296740.796,1296740.9833432,1.6870000001508743,1.6832967000082135,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
84,support,0,1296740.796,1296740.9833432,1296742.3960000002,1296742.5833432002,1296742.406,1296742.5915812,0.009999999776482582,1296742.3960000002,1296742.468,1296742.6587191,1.672000000020489,1.6753758999984711,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
85,support,0,1296742.468,1296742.6587191,1296744.0680000002,1296744.2587191002,1296744.078,1296744.2636993,0.009999999776482582,1296744.0680000002,1296744.14,1296744.3291257,1.6719999997876585,1.6704065999947488,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
86,support,0,1296744.14,1296744.3291257,1296745.74,1296745.9291257001,1296745.75,1296745.9366189,0.010000000009313226,1296745.74,1296745.812,1296746.0108594,1.672000000020489,1.6817336999811232,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
87,support,0,1296745.812,1296746.0108594,1296747.412,1296747.6108594001,1296747.421,1296747.6096066,0.009000000078231096,1296747.412,1296747.5,1296747.6962983,1.6880000000819564,1.6854389000218362,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
88,support,0,1296747.5,1296747.6962983,1296749.1,1296749.2962983001,1296749.109,1296749.2956501,0.008999999845400453,1296749.1,1296749.187,1296749.3761882,1.6869999999180436,1.679889899911359,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
89,support,0,1296749.187,1296749.3761882,1296750.787,1296750.9761882,1296750.796,1296750.9835925,0.009000000078231096,1296750.787,1296750.875,1296751.064278,1.6880000000819564,1.688089800067246,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
90,support,0,1296750.875,1296751.064278,1296752.475,1296752.6642780001,1296752.484,1296752.6711454,0.008999999845400453,1296752.475,1296752.546,1296752.7341643,1.671000000089407,1.6698862998746336,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
91,support,0,1296752.546,1296752.7341643,1296754.1460000002,1296754.3341643,1296754.156,1296754.3427522,0.009999999776482582,1296754.1460000002,1296754.218,1296754.4087433,1.672000000020489,1.6745790001004934,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
92,support,0,1296754.218,1296754.4087433,1296755.8180000002,1296756.0087433,1296755.828,1296756.0146347,0.009999999776482582,1296755.8180000002,1296755.906,1296756.0999449,1.6879999998491257,1.6912016000133008,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
93,support,0,1296755.906,1296756.0999449,1296757.506,1296757.6999449,1296757.515,1296757.7025974,0.008999999845400453,1296757.506,1296757.578,1296757.7790512,1.672000000020489,1.6791062999982387,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
94,support,0,1296757.578,1296757.7790512,1296759.178,1296759.3790512,1296759.187,1296759.3729346,0.008999999845400453,1296759.178,1296759.281,1296759.4794505,1.702999999979511,1.700399300083518,0.10299999988637865,0,0,2,measured_from_next_stimulus_flip
95,support,0,1296759.281,1296759.4794505,1296760.881,1296761.0794505002,1296760.89,1296761.0776143,0.008999999845400453,1296760.881,1296761.0,1296761.1916749,1.7190000000409782,1.7122243999037892,0.11899999994784594,0,0,2,measured_from_next_stimulus_flip
96,support,0,1296761.0,1296761.1916749,1296762.6,1296762.7916749,1296762.609,1296762.7972729,0.008999999845400453,1296762.6,1296762.687,1296762.8754047,1.6869999999180436,1.6837297999300063,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
97,support,0,1296762.687,1296762.8754047,1296764.287,1296764.4754047,1296764.296,1296764.4835243,0.009000000078231096,1296764.287,1296764.359,1296764.5576368,1.672000000020489,1.6822321000508964,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
98,support,0,1296764.359,1296764.5576368,1296765.959,1296766.1576368,1296765.968,1296766.1568909,0.009000000078231096,1296765.959,1296766.031,1296766.2198252,1.672000000020489,1.6621884000487626,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
99,support,0,1296766.031,1296766.2198252,1296767.631,1296767.8198252001,1296767.64,1296767.8277233,0.008999999845400453,1296767.631,1296767.703,1296767.8982635,1.672000000020489,1.6784383000340313,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
100,support,0,1296767.703,1296767.8982635,1296769.303,1296769.4982635002,1296769.312,1296769.4981215,0.008999999845400453,1296769.303,1296769.406,1296769.596763,1.702999999979511,1.6984994998201728,0.10299999988637865,0,0,2,measured_from_next_stimulus_flip
101,support,0,1296769.406,1296769.596763,1296771.006,1296771.196763,1296771.015,1296771.2026034,0.008999999845400453,1296771.006,1296771.109,1296771.3015159,1.702999999979511,1.704752900172025,0.10299999988637865,0,0,2,measured_from_next_stimulus_flip
102,support,0,1296771.109,1296771.3015159,1296772.709,1296772.9015159002,1296772.718,1296772.9067393,0.009000000078231096,1296772.709,1296772.781,1296772.9779257,1.672000000020489,1.6764097998384386,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
103,support,0,1296772.781,1296772.9779257,1296774.381,1296774.5779257,1296774.39,1296774.5770403,0.008999999845400453,1296774.381,1296774.453,1296774.6459445,1.672000000020489,1.6680188002064824,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
104,support,0,1296774.453,1296774.6459445,1296776.053,1296776.2459445002,1296776.062,1296776.2486298,0.008999999845400453,1296776.053,1296776.14,1296776.3287502,1.6869999999180436,1.6828056999947876,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
105,support,0,1296776.14,1296776.3287502,1296777.74,1296777.9287502002,1296777.75,1296777.9361257,0.010000000009313226,1296777.74,1296777.812,1296778.0101557,1.672000000020489,1.681405499810353,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
106,support,0,1296777.812,1296778.0101557,1296779.412,1296779.6101557,1296779.421,1296779.6098541,0.009000000078231096,1296779.412,1296779.468,1296779.6628813,1.6560000001918525,1.6527256001718342,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
107,support,0,1296779.468,1296779.6628813,1296781.0680000002,1296781.2628813002,1296781.078,1296781.2634468,0.009999999776482582,1296781.0680000002,1296781.14,1296781.3275129,1.6719999997876585,1.6646316000260413,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
108,support,0,1296781.14,1296781.3275129,1296782.74,1296782.9275129002,1296782.75,1296782.9360644,0.010000000009313226,1296782.74,1296782.812,1296783.0082624,1.672000000020489,1.6807494999375194,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
109,support,0,1296782.812,1296783.0082624,1296784.412,1296784.6082624001,1296784.421,1296784.6073254,0.009000000078231096,1296784.412,1296784.468,1296784.6671648,1.6560000001918525,1.6589023999404162,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
110,support,0,1296784.468,1296784.6671648,1296786.0680000002,1296786.2671648,1296786.078,1296786.2654868,0.009999999776482582,1296786.0680000002,1296786.156,1296786.3452956,1.6879999998491257,1.6781307999044657,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
111,support,0,1296786.156,1296786.3452956,1296787.756,1296787.9452956,1296787.765,1296787.9515818,0.008999999845400453,1296787.756,1296787.828,1296788.0250874,1.672000000020489,1.679791800212115,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
112,support,0,1296787.828,1296788.0250874,1296789.428,1296789.6250874002,1296789.437,1296789.6250916,0.008999999845400453,1296789.428,1296789.5,1296789.6924979,1.672000000020489,1.667410499881953,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
113,support,0,1296789.5,1296789.6924979,1296791.1,1296791.2924979,1296791.109,1296791.2962499,0.008999999845400453,1296791.1,1296791.187,1296791.3774843,1.6869999999180436,1.6849863999523222,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
