window_start_lsl_timestamp,window_end_lsl_timestamp,window_mid_lsl_timestamp,window_start_monotonic,window_end_monotonic,window_mid_monotonic,posterior_alpha_power,Fz_alpha_power,Cz_alpha_power,Pz_alpha_power,C3_alpha_power,C4_alpha_power,P3_alpha_power,P4_alpha_power,Oz_alpha_power
505065.995440035,505066.993440104,505066.49444006954,505066.042999993,505067.048000002,505066.5454999975,1.477121540177973,1.1771867282771118,1.7674953215316647,2.052995708106746,1.7908433482218131,1.2709600840096518,2.1071312320491353,0.7392951895519728,0.9110647096756886
505066.095440045,505067.093440102,505066.5944400735,505066.139999991,505067.145000002,505066.64249999647,1.0653797059539314,0.9976159934664004,1.1895660281889517,1.660316952096467,1.4387416701086666,0.7380295150615434,1.3135020850677295,0.7859481927410432,0.3993172109006496
505066.195440055,505067.193440101,505066.694440078,505066.236999988,505067.245,505066.740999994,1.1180624315643073,1.40693291252545,1.022377018533784,1.4328857474848464,1.7413290990223798,0.8640865177290885,0.7902227172430745,1.281049204076682,0.40561623589915313
505066.295440064,505067.293440099,505066.79444008146,505066.336999998,505067.342000001,505066.83949999954,1.5541898343556242,2.2599149406890873,0.8762838338921514,1.2160190031709524,3.1500343821310466,1.2375761165763293,0.5648210849618847,2.294298191505373,0.8345711219181687
505066.395440074,505067.393440098,505066.894440086,505066.433999995,505067.455000001,505066.944499998,2.14524540120766,3.0125066670720595,0.779467105361308,1.15546352115634,5.192709242325652,1.6016938904202211,0.6957698122325622,3.3213259190118984,1.4030270520812387
505066.495440084,505067.493440096,505066.99444009,505066.546999992,505067.536000002,505067.041499997,2.539119948962886,3.1201922849297086,0.9095848186149476,1.3814045068243326,6.533547369599364,1.8304384581027677,1.0812731605552024,3.669123736006407,1.7873952570703568
505066.595440094,505067.593440094,505067.09444009396,505066.64399999,505067.636,505067.139999995,2.627675298135679,2.4878360159111144,1.4430219366495254,1.9673779561064357,6.298091122130372,1.892368976765919,1.7008427826822459,3.15093034776382,2.080933247075998
505066.695440104,505067.693440093,505067.1944400985,505066.743999999,505067.733000001,505067.2385,2.8436375602862376,1.632227661706655,2.5432011181615835,3.2271091481211043,5.156032996714993,2.1356397876576216,2.8118167582906484,2.3834905275559097,2.8595824840813857
505066.795440107,505067.793440091,505067.29444009904,505066.841000001,505067.830000001,505067.335500001,3.4026933936230677,1.0635884583841746,3.7675959849935263,5.074330041852745,4.206368513499528,2.689628068349639,4.232191870087899,2.0011043619146847,4.186739849902343
505066.895440106,505067.893440089,505067.3944400975,505066.938000001,505067.927000001,505067.43250000104,3.862463891392398,0.8428535155627234,4.389993886627805,6.6398041549297515,3.601541238664665,3.22011429715331,5.107880903751893,1.9293874879853328,5.168135646463707
505066.995440104,505067.993440088,505067.49444009596,505067.050000001,505068.040000002,505067.5450000015,3.7138073864438743,0.7998182444687505,4.145105070203813,7.0490558465695505,2.9254910773955514,3.1853401778742514,4.793535690784454,1.8330660192806363,4.979046964973988
505067.095440102,505068.093440086,505067.59444009396,505067.147000002,505068.14,505067.643500001,3.2071159753655047,1.08266253852088,3.609570270554954,6.327863812618576,2.3980250640416383,2.683108975388035,3.7089167981189686,1.8489444293793889,3.9978359143015973
