marker_label,lsl_timestamp,local_received_lsl_timestamp
dynamic_sart_stimulus_offset__v=1__trial=97__condition=go__digit=4__block=1__phase=support__practice=0,6333.822848900,6333.823548900
dynamic_sart_response_window_close__v=1__trial=97__condition=go__digit=4__block=1__phase=support__practice=0,6335.172927300,6335.173258300
dynamic_sart_stimulus_onset__v=1__trial=98__condition=go__digit=1__block=1__phase=support__practice=0,6335.172968200,6335.173435200
dynamic_sart_trial_complete__v=1__trial=97__condition=go__digit=4__block=1__phase=support__practice=0,6335.172927300,6335.182391200
dynamic_sart_stimulus_offset__v=1__trial=98__condition=go__digit=1__block=1__phase=support__practice=0,6335.423024200,6335.423611700
dynamic_sart_response_window_close__v=1__trial=98__condition=go__digit=1__block=1__phase=support__practice=0,6336.772839500,6336.773134100
dynamic_sart_stimulus_onset__v=1__trial=99__condition=go__digit=5__block=1__phase=support__practice=0,6336.772877500,6336.773281100
dynamic_sart_trial_complete__v=1__trial=98__condition=go__digit=1__block=1__phase=support__practice=0,6336.772839500,6336.778907100
dynamic_sart_stimulus_offset__v=1__trial=99__condition=go__digit=5__block=1__phase=support__practice=0,6337.023101100,6337.023707400
dynamic_sart_response_window_close__v=1__trial=99__condition=go__digit=5__block=1__phase=support__practice=0,6338.373175700,6338.373462600
dynamic_sart_stimulus_onset__v=1__trial=100__condition=go__digit=2__block=1__phase=support__practice=0,6338.373212900,6338.373635400
dynamic_sart_trial_complete__v=1__trial=99__condition=go__digit=5__block=1__phase=support__practice=0,6338.373175700,6338.379329100
dynamic_sart_stimulus_offset__v=1__trial=100__condition=go__digit=2__block=1__phase=support__practice=0,6338.622974900,6338.623293500
dynamic_sart_response_window_close__v=1__trial=100__condition=go__digit=2__block=1__phase=support__practice=0,6339.973212500,6339.973524600
dynamic_sart_stimulus_onset__v=1__trial=101__condition=go__digit=7__block=1__phase=support__practice=0,6339.973252700,6339.973693500
dynamic_sart_trial_complete__v=1__trial=100__condition=go__digit=2__block=1__phase=support__practice=0,6339.973212500,6339.979240000
dynamic_sart_stimulus_offset__v=1__trial=101__condition=go__digit=7__block=1__phase=support__practice=0,6340.222886400,6340.223461800
dynamic_sart_response_window_close__v=1__trial=101__condition=go__digit=7__block=1__phase=support__practice=0,6341.573151800,6341.573441600
dynamic_sart_stimulus_onset__v=1__trial=102__condition=go__digit=0__block=1__phase=support__practice=0,6341.573189300,6341.573596700
dynamic_sart_trial_complete__v=1__trial=101__condition=go__digit=7__block=1__phase=support__practice=0,6341.573151800,6341.580108200
dynamic_sart_stimulus_offset__v=1__trial=102__condition=go__digit=0__block=1__phase=support__practice=0,6341.823003700,6341.823582500
dynamic_sart_response_window_close__v=1__trial=102__condition=go__digit=0__block=1__phase=support__practice=0,6343.172954400,6343.173272500
dynamic_sart_stimulus_onset__v=1__trial=103__condition=go__digit=6__block=1__phase=support__practice=0,6343.172994900,6343.173424200
dynamic_sart_trial_complete__v=1__trial=102__condition=go__digit=0__block=1__phase=support__practice=0,6343.172954400,6343.179232300
dynamic_sart_stimulus_offset__v=1__trial=103__condition=go__digit=6__block=1__phase=support__practice=0,6343.422981600,6343.423555700
dynamic_sart_response_window_close__v=1__trial=103__condition=go__digit=6__block=1__phase=support__practice=0,6344.772894800,6344.773194800
dynamic_sart_stimulus_onset__v=1__trial=104__condition=go__digit=4__block=1__phase=support__practice=0,6344.772931400,6344.773444700
dynamic_sart_trial_complete__v=1__trial=103__condition=go__digit=6__block=1__phase=support__practice=0,6344.772894800,6344.779094400
dynamic_sart_stimulus_offset__v=1__trial=104__condition=go__digit=4__block=1__phase=support__practice=0,6345.022957600,6345.023540200
dynamic_sart_response_window_close__v=1__trial=104__condition=go__digit=4__block=1__phase=support__practice=0,6346.372863700,6346.373150500
dynamic_sart_stimulus_onset__v=1__trial=105__condition=go__digit=6__block=1__phase=support__practice=0,6346.372902600,6346.373322300
dynamic_sart_trial_complete__v=1__trial=104__condition=go__digit=4__block=1__phase=support__practice=0,6346.372863700,6346.382856700
dynamic_sart_stimulus_offset__v=1__trial=105__condition=go__digit=6__block=1__phase=support__practice=0,6346.622994900,6346.623300200
dynamic_sart_response_window_close__v=1__trial=105__condition=go__digit=6__block=1__phase=support__practice=0,6347.972927200,6347.973248700
dynamic_sart_stimulus_onset__v=1__trial=106__condition=go__digit=2__block=1__phase=support__practice=0,6347.972964000,6347.973422900
dynamic_sart_trial_complete__v=1__trial=105__condition=go__digit=6__block=1__phase=support__practice=0,6347.972927200,6347.979439800
dynamic_sart_stimulus_offset__v=1__trial=106__condition=go__digit=2__block=1__phase=support__practice=0,6348.223285300,6348.223921200
dynamic_sart_response_window_close__v=1__trial=106__condition=go__digit=2__block=1__phase=support__practice=0,6349.575201500,6349.575497600
dynamic_sart_stimulus_onset__v=1__trial=107__condition=no_go__digit=3__block=1__phase=support__practice=0,6349.575253200,6349.575651800
dynamic_sart_trial_complete__v=1__trial=106__condition=go__digit=2__block=1__phase=support__practice=0,6349.575201500,6349.581466800
dynamic_sart_stimulus_offset__v=1__trial=107__condition=no_go__digit=3__block=1__phase=support__practice=0,6349.822826700,6349.823164800
dynamic_sart_response_window_close__v=1__trial=107__condition=no_go__digit=3__block=1__phase=support__practice=0,6351.173089900,6351.173408400
dynamic_sart_stimulus_onset__v=1__trial=108__condition=no_go__digit=3__block=1__phase=support__practice=0,6351.173132000,6351.173573900
dynamic_sart_trial_complete__v=1__trial=107__condition=no_go__digit=3__block=1__phase=support__practice=0,6351.173089900,6351.179286600
dynamic_sart_stimulus_offset__v=1__trial=108__condition=no_go__digit=3__block=1__phase=support__practice=0,6351.422771000,6351.422964200
dynamic_sart_response_window_close__v=1__trial=108__condition=no_go__digit=3__block=1__phase=support__practice=0,6352.772960100,6352.773242500
dynamic_sart_stimulus_onset__v=1__trial=109__condition=go__digit=7__block=1__phase=support__practice=0,6352.773001200,6352.773398900
dynamic_sart_trial_complete__v=1__trial=108__condition=no_go__digit=3__block=1__phase=support__practice=0,6352.772960100,6352.778983000
dynamic_sart_stimulus_offset__v=1__trial=109__condition=go__digit=7__block=1__phase=support__practice=0,6353.023250600,6353.023843900
dynamic_sart_response_window_close__v=1__trial=109__condition=go__digit=7__block=1__phase=support__practice=0,6354.373075100,6354.373366400
dynamic_sart_stimulus_onset__v=1__trial=110__condition=no_go__digit=3__block=1__phase=support__practice=0,6354.373118400,6354.373512800
dynamic_sart_trial_complete__v=1__trial=109__condition=go__digit=7__block=1__phase=support__practice=0,6354.373075100,6354.379417400
dynamic_sart_stimulus_offset__v=1__trial=110__condition=no_go__digit=3__block=1__phase=support__practice=0,6354.622767700,6354.623307400
dynamic_sart_response_window_close__v=1__trial=110__condition=no_go__digit=3__block=1__phase=support__practice=0,6355.972856800,6355.973147000
dynamic_sart_stimulus_onset__v=1__trial=111__condition=go__digit=8__block=1__phase=support__practice=0,6355.972894900,6355.973315200
dynamic_sart_trial_complete__v=1__trial=110__condition=no_go__digit=3__block=1__phase=support__practice=0,6355.972856800,6355.978899600
dynamic_sart_stimulus_offset__v=1__trial=111__condition=go__digit=8__block=1__phase=support__practice=0,6356.223218600,6356.223847100
dynamic_sart_response_window_close__v=1__trial=111__condition=go__digit=8__block=1__phase=support__practice=0,6357.575063500,6357.575365800
dynamic_sart_stimulus_onset__v=1__trial=112__condition=no_go__digit=3__block=1__phase=support__practice=0,6357.575104600,6357.575779800
dynamic_sart_trial_complete__v=1__trial=111__condition=go__digit=8__block=1__phase=support__practice=0,6357.575063500,6357.585441100
dynamic_sart_stimulus_offset__v=1__trial=112__condition=no_go__digit=3__block=1__phase=support__practice=0,6357.822832900,6357.823178300
dynamic_sart_response_window_close__v=1__trial=112__condition=no_go__digit=3__block=1__phase=support__practice=0,6359.181199300,6359.181691200
dynamic_sart_stimulus_onset__v=1__trial=113__condition=no_go__digit=3__block=1__phase=support__practice=0,6359.181235700,6359.181874300
dynamic_sart_trial_complete__v=1__trial=112__condition=no_go__digit=3__block=1__phase=support__practice=0,6359.181199300,6359.187280000
dynamic_sart_stimulus_offset__v=1__trial=113__condition=no_go__digit=3__block=1__phase=support__practice=0,6359.431119200,6359.431835000
dynamic_sart_response_window_close__v=1__trial=113__condition=no_go__digit=3__block=1__phase=support__practice=0,6360.781431900,6360.781785100
dynamic_sart_stimulus_onset__v=1__trial=114__condition=go__digit=0__block=1__phase=support__practice=0,6360.781473700,6360.781948000
dynamic_sart_trial_complete__v=1__trial=113__condition=no_go__digit=3__block=1__phase=support__practice=0,6360.781431900,6360.788151400
dynamic_sart_stimulus_offset__v=1__trial=114__condition=go__digit=0__block=1__phase=support__practice=0,6361.032347600,6361.032926900
dynamic_sart_response_window_close__v=1__trial=114__condition=go__digit=0__block=1__phase=support__practice=0,6362.381369200,6362.381664800
dynamic_sart_stimulus_onset__v=1__trial=115__condition=go__digit=1__block=1__phase=support__practice=0,6362.381409600,6362.381826700
dynamic_sart_trial_complete__v=1__trial=114__condition=go__digit=0__block=1__phase=support__practice=0,6362.381369200,6362.387766500
dynamic_sart_stimulus_offset__v=1__trial=115__condition=go__digit=1__block=1__phase=support__practice=0,6362.631257000,6362.631475100
dynamic_sart_response_window_close__v=1__trial=115__condition=go__digit=1__block=1__phase=support__practice=0,6363.981366200,6363.981605500
dynamic_sart_stimulus_onset__v=1__trial=116__condition=go__digit=5__block=1__phase=support__practice=0,6363.981405900,6363.981764900
dynamic_sart_trial_complete__v=1__trial=115__condition=go__digit=1__block=1__phase=support__practice=0,6363.981366200,6363.988299800
dynamic_sart_stimulus_offset__v=1__trial=116__condition=go__digit=5__block=1__phase=support__practice=0,6364.231112500,6364.231826900
dynamic_sart_response_window_close__v=1__trial=116__condition=go__digit=5__block=1__phase=support__practice=0,6365.581278800,6365.581573600
dynamic_sart_stimulus_onset__v=1__trial=117__condition=go__digit=9__block=1__phase=support__practice=0,6365.581319100,6365.581956700
dynamic_sart_trial_complete__v=1__trial=116__condition=go__digit=5__block=1__phase=support__practice=0,6365.581278800,6365.587673400
dynamic_sart_stimulus_offset__v=1__trial=117__condition=go__digit=9__block=1__phase=support__practice=0,6365.840930600,6365.841529800
dynamic_sart_response_window_close__v=1__trial=117__condition=go__digit=9__block=1__phase=support__practice=0,6367.181159000,6367.181484200
dynamic_sart_stimulus_onset__v=1__trial=118__condition=no_go__digit=3__block=1__phase=support__practice=0,6367.181198000,6367.181652300
dynamic_sart_trial_complete__v=1__trial=117__condition=go__digit=9__block=1__phase=support__practice=0,6367.181159000,6367.187492400
dynamic_sart_stimulus_offset__v=1__trial=118__condition=no_go__digit=3__block=1__phase=support__practice=0,6367.431484900,6367.431743400
dynamic_sart_response_window_close__v=1__trial=118__condition=no_go__digit=3__block=1__phase=support__practice=0,6368.781236500,6368.781569800
dynamic_sart_stimulus_onset__v=1__trial=119__condition=go__digit=7__block=1__phase=support__practice=0,6368.781274000,6368.781810200
dynamic_sart_trial_complete__v=1__trial=118__condition=no_go__digit=3__block=1__phase=support__practice=0,6368.781236500,6368.791051600
dynamic_sart_stimulus_offset__v=1__trial=119__condition=go__digit=7__block=1__phase=support__practice=0,6369.031275300,6369.031965000
dynamic_sart_response_window_close__v=1__trial=119__condition=go__digit=7__block=1__phase=support__practice=0,6370.381179500,6370.381498100
dynamic_sart_stimulus_onset__v=1__trial=120__condition=go__digit=6__block=1__phase=support__practice=0,6370.381220500,6370.381684800
dynamic_sart_trial_complete__v=1__trial=119__condition=go__digit=7__block=1__phase=support__practice=0,6370.381179500,6370.387351000
dynamic_sart_stimulus_offset__v=1__trial=120__condition=go__digit=6__block=1__phase=support__practice=0,6370.631234000,6370.632078200
dynamic_sart_response_window_close__v=1__trial=120__condition=go__digit=6__block=1__phase=support__practice=0,6371.981642500,6371.981932400
dynamic_sart_stimulus_onset__v=1__trial=121__condition=go__digit=5__block=1__phase=support__practice=0,6371.981682000,6371.982105700
dynamic_sart_trial_complete__v=1__trial=120__condition=go__digit=6__block=1__phase=support__practice=0,6371.981642500,6371.987850400
dynamic_sart_stimulus_offset__v=1__trial=121__condition=go__digit=5__block=1__phase=support__practice=0,6372.234382600,6372.234995400
dynamic_sart_response_window_close__v=1__trial=121__condition=go__digit=5__block=1__phase=support__practice=0,6373.586677500,6373.586976400
dynamic_sart_stimulus_onset__v=1__trial=122__condition=go__digit=4__block=1__phase=support__practice=0,6373.586719600,6373.587169000
dynamic_sart_trial_complete__v=1__trial=121__condition=go__digit=5__block=1__phase=support__practice=0,6373.586677500,6373.593237500
dynamic_sart_stimulus_offset__v=1__trial=122__condition=go__digit=4__block=1__phase=support__practice=0,6373.839383900,6373.839937800
dynamic_sart_response_window_close__v=1__trial=122__condition=go__digit=4__block=1__phase=support__practice=0,6375.189738600,6375.190044600
dynamic_sart_stimulus_onset__v=1__trial=123__condition=go__digit=0__block=1__phase=support__practice=0,6375.189776800,6375.190242500
dynamic_sart_trial_complete__v=1__trial=122__condition=go__digit=4__block=1__phase=support__practice=0,6375.189738600,6375.195972900
dynamic_sart_stimulus_offset__v=1__trial=123__condition=go__digit=0__block=1__phase=support__practice=0,6375.441154000,6375.441260900
dynamic_sart_response_window_close__v=1__trial=123__condition=go__digit=0__block=1__phase=support__practice=0,6376.790559100,6376.790849100
dynamic_sart_stimulus_onset__v=1__trial=124__condition=go__digit=9__block=1__phase=support__practice=0,6376.790599200,6376.791028600
dynamic_sart_trial_complete__v=1__trial=123__condition=go__digit=0__block=1__phase=support__practice=0,6376.790559100,6376.797033100
dynamic_sart_stimulus_offset__v=1__trial=124__condition=go__digit=9__block=1__phase=support__practice=0,6377.040822900,6377.041410600
dynamic_sart_response_window_close__v=1__trial=124__condition=go__digit=9__block=1__phase=support__practice=0,6378.389541000,6378.389851300
dynamic_sart_stimulus_onset__v=1__trial=125__condition=go__digit=8__block=1__phase=support__practice=0,6378.389578400,6378.390050700
dynamic_sart_trial_complete__v=1__trial=124__condition=go__digit=9__block=1__phase=support__practice=0,6378.389541000,6378.395714800
dynamic_sart_stimulus_offset__v=1__trial=125__condition=go__digit=8__block=1__phase=support__practice=0,6378.640764300,6378.640971900
dynamic_sart_response_window_close__v=1__trial=125__condition=go__digit=8__block=1__phase=support__practice=0,6379.992030300,6379.992314600
dynamic_sart_trial_complete__v=1__trial=125__condition=go__digit=8__block=1__phase=support__practice=0,6379.992030300,6380.002056900
dynamic_sart_block_end__block=1__phase=support,6380.005846900,6380.006191000
dynamic_sart_support_complete,6380.112965600,6380.113202500
dynamic_sart_block_start__block=2__phase=query,6380.125631600,6380.125818500
dynamic_sart_stimulus_onset__v=1__trial=126__condition=go__digit=6__block=2__phase=query__practice=0,6380.148731400,6380.149182500
dynamic_sart_stimulus_offset__v=1__trial=126__condition=go__digit=6__block=2__phase=query__practice=0,6380.397954200,6380.398675200
dynamic_sart_response_window_close__v=1__trial=126__condition=go__digit=6__block=2__phase=query__practice=0,6381.747775300,6381.748263100
dynamic_sart_stimulus_onset__v=1__trial=127__condition=go__digit=8__block=2__phase=query__practice=0,6381.747815100,6381.748438700
dynamic_sart_trial_complete__v=1__trial=126__condition=go__digit=6__block=2__phase=query__practice=0,6381.747775300,6381.754176500
dynamic_sart_stimulus_offset__v=1__trial=127__condition=go__digit=8__block=2__phase=query__practice=0,6381.999401000,6382.000009300
dynamic_sart_response_window_close__v=1__trial=127__condition=go__digit=8__block=2__phase=query__practice=0,6383.347814200,6383.348121300
dynamic_sart_stimulus_onset__v=1__trial=128__condition=go__digit=5__block=2__phase=query__practice=0,6383.347853000,6383.348288900
dynamic_sart_trial_complete__v=1__trial=127__condition=go__digit=8__block=2__phase=query__practice=0,6383.347814200,6383.354892300
dynamic_sart_stimulus_offset__v=1__trial=128__condition=go__digit=5__block=2__phase=query__practice=0,6383.597886900,6383.598116600
dynamic_sart_response_window_close__v=1__trial=128__condition=go__digit=5__block=2__phase=query__practice=0,6384.947942600,6384.948235700
dynamic_sart_stimulus_onset__v=1__trial=129__condition=go__digit=0__block=2__phase=query__practice=0,6384.947980500,6384.948428200
dynamic_sart_trial_complete__v=1__trial=128__condition=go__digit=5__block=2__phase=query__practice=0,6384.947942600,6384.954358300
dynamic_sart_stimulus_offset__v=1__trial=129__condition=go__digit=0__block=2__phase=query__practice=0,6385.198959700,6385.199531900
dynamic_sart_response_window_close__v=1__trial=129__condition=go__digit=0__block=2__phase=query__practice=0,6386.548377600,6386.548727700
dynamic_sart_stimulus_onset__v=1__trial=130__condition=no_go__digit=3__block=2__phase=query__practice=0,6386.548417400,6386.548911900
dynamic_sart_trial_complete__v=1__trial=129__condition=go__digit=0__block=2__phase=query__practice=0,6386.548377600,6386.555246600
dynamic_sart_stimulus_offset__v=1__trial=130__condition=no_go__digit=3__block=2__phase=query__practice=0,6386.801503300,6386.802106500
dynamic_sart_response_window_close__v=1__trial=130__condition=no_go__digit=3__block=2__phase=query__practice=0,6388.149770300,6388.150052000
dynamic_sart_stimulus_onset__v=1__trial=131__condition=go__digit=4__block=2__phase=query__practice=0,6388.149809000,6388.150223600
dynamic_sart_trial_complete__v=1__trial=130__condition=no_go__digit=3__block=2__phase=query__practice=0,6388.149770300,6388.156016400
dynamic_sart_stimulus_offset__v=1__trial=131__condition=go__digit=4__block=2__phase=query__practice=0,6388.397805500,6388.397994700
dynamic_sart_response_window_close__v=1__trial=131__condition=go__digit=4__block=2__phase=query__practice=0,6389.747635700,6389.747773500
dynamic_sart_stimulus_onset__v=1__trial=132__condition=go__digit=9__block=2__phase=query__practice=0,6389.747675700,6389.748139500
dynamic_sart_trial_complete__v=1__trial=131__condition=go__digit=4__block=2__phase=query__practice=0,6389.747635700,6389.754054300
dynamic_sart_recorder_warning__v=1__trial=133__condition=go__digit=1__block=2__phase=query__practice=0,6389.767936600,6389.768159400
dynamic_sart_stimulus_offset__v=1__trial=132__condition=go__digit=9__block=2__phase=query__practice=0,6389.999032100,6389.999606200
dynamic_sart_response_window_close__v=1__trial=132__condition=go__digit=9__block=2__phase=query__practice=0,6391.347963400,6391.348258800
dynamic_sart_stimulus_onset__v=1__trial=133__condition=go__digit=1__block=2__phase=query__practice=0,6391.348000300,6391.348422700
dynamic_sart_trial_complete__v=1__trial=132__condition=go__digit=9__block=2__phase=query__practice=0,6391.347963400,6391.354483600
dynamic_sart_stimulus_offset__v=1__trial=133__condition=go__digit=1__block=2__phase=query__practice=0,6391.600390000,6391.601322800
dynamic_sart_response_window_close__v=1__trial=133__condition=go__digit=1__block=2__phase=query__practice=0,6392.947965700,6392.948255200
dynamic_sart_stimulus_onset__v=1__trial=134__condition=go__digit=2__block=2__phase=query__practice=0,6392.948005400,6392.948432500
dynamic_sart_trial_complete__v=1__trial=133__condition=go__digit=1__block=2__phase=query__practice=0,6392.947965700,6392.954147200
dynamic_sart_stimulus_offset__v=1__trial=134__condition=go__digit=2__block=2__phase=query__practice=0,6393.199571100,6393.200178500
dynamic_sart_response_window_close__v=1__trial=134__condition=go__digit=2__block=2__phase=query__practice=0,6394.547955300,6394.548267700
dynamic_sart_stimulus_onset__v=1__trial=135__condition=go__digit=7__block=2__phase=query__practice=0,6394.547994300,6394.548454600
dynamic_sart_trial_complete__v=1__trial=134__condition=go__digit=2__block=2__phase=query__practice=0,6394.547955300,6394.554164600
dynamic_sart_stimulus_offset__v=1__trial=135__condition=go__digit=7__block=2__phase=query__practice=0,6394.799234700,6394.800380900
dynamic_sart_response_window_close__v=1__trial=135__condition=go__digit=7__block=2__phase=query__practice=0,6396.148231100,6396.148541200
dynamic_sart_stimulus_onset__v=1__trial=136__condition=go__digit=2__block=2__phase=query__practice=0,6396.148269100,6396.148757500
dynamic_sart_trial_complete__v=1__trial=135__condition=go__digit=7__block=2__phase=query__practice=0,6396.148231100,6396.154990500
dynamic_sart_stimulus_offset__v=1__trial=136__condition=go__digit=2__block=2__phase=query__practice=0,6396.399510400,6396.400078600
dynamic_sart_response_window_close__v=1__trial=136__condition=go__digit=2__block=2__phase=query__practice=0,6397.748830900,6397.749175000
dynamic_sart_stimulus_onset__v=1__trial=137__condition=go__digit=5__block=2__phase=query__practice=0,6397.748873500,6397.749348400
dynamic_sart_trial_complete__v=1__trial=136__condition=go__digit=2__block=2__phase=query__practice=0,6397.748830900,6397.755712700
dynamic_sart_stimulus_offset__v=1__trial=137__condition=go__digit=5__block=2__phase=query__practice=0,6397.999134300,6397.999722600
dynamic_sart_response_window_close__v=1__trial=137__condition=go__digit=5__block=2__phase=query__practice=0,6399.347716700,6399.348006500
dynamic_sart_stimulus_onset__v=1__trial=138__condition=no_go__digit=3__block=2__phase=query__practice=0,6399.347753100,6399.348164700
dynamic_sart_trial_complete__v=1__trial=137__condition=go__digit=5__block=2__phase=query__practice=0,6399.347716700,6399.353987200
dynamic_sart_stimulus_offset__v=1__trial=138__condition=no_go__digit=3__block=2__phase=query__practice=0,6399.600256300,6399.600816500
dynamic_sart_response_window_close__v=1__trial=138__condition=no_go__digit=3__block=2__phase=query__practice=0,6400.955351100,6400.955663700
dynamic_sart_stimulus_onset__v=1__trial=139__condition=no_go__digit=3__block=2__phase=query__practice=0,6400.955391300,6400.955845200
dynamic_sart_trial_complete__v=1__trial=138__condition=no_go__digit=3__block=2__phase=query__practice=0,6400.955351100,6400.965685900
dynamic_sart_stimulus_offset__v=1__trial=139__condition=no_go__digit=3__block=2__phase=query__practice=0,6401.207216200,6401.207778000
dynamic_sart_response_window_close__v=1__trial=139__condition=no_go__digit=3__block=2__phase=query__practice=0,6402.560336000,6402.560544400
dynamic_sart_stimulus_onset__v=1__trial=140__condition=go__digit=6__block=2__phase=query__practice=0,6402.560379600,6402.560720800
dynamic_sart_trial_complete__v=1__trial=139__condition=no_go__digit=3__block=2__phase=query__practice=0,6402.560336000,6402.567134000
dynamic_sart_stimulus_offset__v=1__trial=140__condition=go__digit=6__block=2__phase=query__practice=0,6402.808986400,6402.809604000
dynamic_sart_response_window_close__v=1__trial=140__condition=go__digit=6__block=2__phase=query__practice=0,6404.167056800,6404.167366400
dynamic_sart_stimulus_onset__v=1__trial=141__condition=go__digit=9__block=2__phase=query__practice=0,6404.167097000,6404.167554200
dynamic_sart_trial_complete__v=1__trial=140__condition=go__digit=6__block=2__phase=query__practice=0,6404.167056800,6404.173406500
dynamic_sart_stimulus_offset__v=1__trial=141__condition=go__digit=9__block=2__phase=query__practice=0,6404.414703200,6404.414898700
dynamic_sart_response_window_close__v=1__trial=141__condition=go__digit=9__block=2__phase=query__practice=0,6405.767386700,6405.767684700
dynamic_sart_stimulus_onset__v=1__trial=142__condition=go__digit=4__block=2__phase=query__practice=0,6405.767426000,6405.767836300
dynamic_sart_trial_complete__v=1__trial=141__condition=go__digit=9__block=2__phase=query__practice=0,6405.767386700,6405.773548800
dynamic_sart_stimulus_offset__v=1__trial=142__condition=go__digit=4__block=2__phase=query__practice=0,6406.025572600,6406.026145500
dynamic_sart_response_window_close__v=1__trial=142__condition=go__digit=4__block=2__phase=query__practice=0,6407.373027400,6407.373537300
dynamic_sart_stimulus_onset__v=1__trial=143__condition=go__digit=7__block=2__phase=query__practice=0,6407.373069400,6407.373715200
dynamic_sart_trial_complete__v=1__trial=142__condition=go__digit=4__block=2__phase=query__practice=0,6407.373027400,6407.379719900
dynamic_sart_stimulus_offset__v=1__trial=143__condition=go__digit=7__block=2__phase=query__practice=0,6407.623248300,6407.623827100
dynamic_sart_response_window_close__v=1__trial=143__condition=go__digit=7__block=2__phase=query__practice=0,6408.973472000,6408.973765200
dynamic_sart_stimulus_onset__v=1__trial=144__condition=go__digit=8__block=2__phase=query__practice=0,6408.973510000,6408.973938200
dynamic_sart_trial_complete__v=1__trial=143__condition=go__digit=7__block=2__phase=query__practice=0,6408.973472000,6408.979853400
dynamic_sart_stimulus_offset__v=1__trial=144__condition=go__digit=8__block=2__phase=query__practice=0,6409.223251900,6409.223471600
dynamic_sart_response_window_close__v=1__trial=144__condition=go__digit=8__block=2__phase=query__practice=0,6410.573663800,6410.573952500
dynamic_sart_stimulus_onset__v=1__trial=145__condition=go__digit=0__block=2__phase=query__practice=0,6410.573703700,6410.574134600
dynamic_sart_trial_complete__v=1__trial=144__condition=go__digit=8__block=2__phase=query__practice=0,6410.573663800,6410.579922500
dynamic_sart_stimulus_offset__v=1__trial=145__condition=go__digit=0__block=2__phase=query__practice=0,6410.839154000,6410.839780100
dynamic_sart_response_window_close__v=1__trial=145__condition=go__digit=0__block=2__phase=query__practice=0,6412.179831900,6412.180152700
dynamic_sart_stimulus_onset__v=1__trial=146__condition=go__digit=1__block=2__phase=query__practice=0,6412.179879400,6412.180377600
dynamic_sart_trial_complete__v=1__trial=145__condition=go__digit=0__block=2__phase=query__practice=0,6412.179831900,6412.189534500
dynamic_sart_stimulus_offset__v=1__trial=146__condition=go__digit=1__block=2__phase=query__practice=0,6412.438229200,6412.438828200
dynamic_sart_response_window_close__v=1__trial=146__condition=go__digit=1__block=2__phase=query__practice=0,6413.782246800,6413.782588200
dynamic_sart_stimulus_onset__v=1__trial=147__condition=go__digit=0__block=2__phase=query__practice=0,6413.782296200,6413.782773400
dynamic_sart_trial_complete__v=1__trial=146__condition=go__digit=1__block=2__phase=query__practice=0,6413.782246800,6413.789170700
dynamic_sart_stimulus_offset__v=1__trial=147__condition=go__digit=0__block=2__phase=query__practice=0,6414.042481200,6414.043091600
dynamic_sart_response_window_close__v=1__trial=147__condition=go__digit=0__block=2__phase=query__practice=0,6415.381613000,6415.381924700
dynamic_sart_stimulus_onset__v=1__trial=148__condition=go__digit=2__block=2__phase=query__practice=0,6415.381655300,6415.382073600
dynamic_sart_trial_complete__v=1__trial=147__condition=go__digit=0__block=2__phase=query__practice=0,6415.381613000,6415.387812200
dynamic_sart_stimulus_offset__v=1__trial=148__condition=go__digit=2__block=2__phase=query__practice=0,6415.635901600,6415.636462300
dynamic_sart_response_window_close__v=1__trial=148__condition=go__digit=2__block=2__phase=query__practice=0,6416.981312800,6416.981624100
dynamic_sart_stimulus_onset__v=1__trial=149__condition=no_go__digit=3__block=2__phase=query__practice=0,6416.981355800,6416.981798800
dynamic_sart_trial_complete__v=1__trial=148__condition=go__digit=2__block=2__phase=query__practice=0,6416.981312800,6416.987647300
dynamic_sart_stimulus_offset__v=1__trial=149__condition=no_go__digit=3__block=2__phase=query__practice=0,6417.231492400,6417.231792800
dynamic_sart_response_window_close__v=1__trial=149__condition=no_go__digit=3__block=2__phase=query__practice=0,6418.581109400,6418.581430100
dynamic_sart_stimulus_onset__v=1__trial=150__condition=go__digit=5__block=2__phase=query__practice=0,6418.581147700,6418.581591800
dynamic_sart_trial_complete__v=1__trial=149__condition=no_go__digit=3__block=2__phase=query__practice=0,6418.581109400,6418.587619800
dynamic_sart_stimulus_offset__v=1__trial=150__condition=go__digit=5__block=2__phase=query__practice=0,6418.831177700,6418.831841600
dynamic_sart_response_window_close__v=1__trial=150__condition=go__digit=5__block=2__phase=query__practice=0,6420.181270800,6420.181411400
dynamic_sart_stimulus_onset__v=1__trial=151__condition=no_go__digit=3__block=2__phase=query__practice=0,6420.181329600,6420.181684500
dynamic_sart_trial_complete__v=1__trial=150__condition=go__digit=5__block=2__phase=query__practice=0,6420.181270800,6420.187726500
dynamic_sart_stimulus_offset__v=1__trial=151__condition=no_go__digit=3__block=2__phase=query__practice=0,6420.432494300,6420.433375200
dynamic_sart_response_window_close__v=1__trial=151__condition=no_go__digit=3__block=2__phase=query__practice=0,6421.780983300,6421.781497500
dynamic_sart_stimulus_onset__v=1__trial=152__condition=go__digit=1__block=2__phase=query__practice=0,6421.781066800,6421.781709700
dynamic_sart_trial_complete__v=1__trial=151__condition=no_go__digit=3__block=2__phase=query__practice=0,6421.780983300,6421.787387600
dynamic_sart_stimulus_offset__v=1__trial=152__condition=go__digit=1__block=2__phase=query__practice=0,6422.031120900,6422.031696000
